pr_#,state,created_at,updated_at,closed_at,merged_at,title,body,url,issue_url,merge_sha,user
30,closed,2023-02-04 13:14:21,2023-03-16 17:42:37,2023-03-16 17:42:28,2023-03-16 17:42:28,Include Doxygen html files in release,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [X] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 

## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- The Doxygen html docs are now included in the release tarball
- If only the liblzma API function documentation is generated, the docs are created in /doc/liblzma
- If all files documentation is generated, the docs are created in /doc/html

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

## Other information
Putting the docs in liblzma folder may be unnecessary. Other distributions seems to place their html documentation files in a directory called ""html"" in the doc directory. If we just want to include it in the ""html"" directory in /doc, then the first and third commit can be omitted.",https://github.com/tukaani-project/xz/pull/30,https://api.github.com/repos/tukaani-project/xz/issues/30,509157c80c500426ec853bd992d684ebafc8500c,JiaT75
29,closed,2023-02-03 12:47:12,2023-02-14 16:59:25,2023-02-14 16:59:16,2023-02-14 16:59:16,liblzma: Improve documentation in check.h.,"All functions now explicitly specify parameter and return values. Also moved the note about SHA-256 functions not being exported to the top of the file.

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 

## Does this introduce a breaking change?

- [ ] Yes
- [X] No",https://github.com/tukaani-project/xz/pull/29,https://api.github.com/repos/tukaani-project/xz/issues/29,43ec344c868f930e96879eb9e49212cce92a9884,JiaT75
28,closed,2023-01-31 13:45:35,2023-02-02 16:42:32,2023-02-02 16:42:28,2023-02-02 16:42:28,Test Filter String API Functions,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [X] Other (please describe): New test

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/28,https://api.github.com/repos/tukaani-project/xz/issues/28,2c78a83c6faec70154d9eb78022a618ed62cdcb3,JiaT75
27,closed,2023-01-24 16:33:58,2023-02-02 16:23:03,2023-02-02 16:22:53,2023-02-02 16:22:53,Minor updates to documentation in block.h,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information
Similar to https://github.com/tukaani-project/xz/pull/23. These are minor updates to these API header files and may not be everything we need to update before publishing.
<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/27,https://api.github.com/repos/tukaani-project/xz/issues/27,54ad83c1ae2180dcc0cb2445b181dc1e9732a5d6,JiaT75
26,closed,2023-01-24 13:49:53,2023-02-01 15:41:04,2023-02-01 15:05:42,,liblzma: Change use of LZMA_STR_NO_VALIDATION in lzma_str_to_filters().,"The LZMA_STR_NO_VALIDATION flag name and description is ambiguous to how it handles individual filters that cannot be used in .xz format (only lzma1 for now). Now LZMA_STR_NO_VALIDATION is a super set of the LZMA_STR_ALL_FILTERS flag, so they don't need to be used together.

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [X] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: https://github.com/tukaani-project/xz/issues/24


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- LZMA_STR_NO_VALIDATION is now a superset of LZMA_STR_ALL_FILTERS in lzma_str_to_filters()

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information
This is another option instead of https://github.com/tukaani-project/xz/pull/25. This is a behavior change for an API function, so it would have to be announced properly in the next release.",https://github.com/tukaani-project/xz/pull/26,https://api.github.com/repos/tukaani-project/xz/issues/26,cb02c4bc89c1f61651413cf0d58c15fa2c75b85f,JiaT75
25,closed,2023-01-24 13:46:06,2023-02-01 15:41:00,2023-02-01 15:39:45,2023-02-01 15:39:45,liblzma: Clarify a comment about LZMA_STR_NO_VALIDATION.,"The flag description for LZMA_STR_NO_VALIDATION was previously confusing about the treatment for filters than cannot be used with .xz format (lzma1) without using LZMA_STR_ALL_FILTERS. Now, it is clear that LZMA_STR_NO_VALIDATION is not a super set of LZMA_STR_ALL_FILTERS.

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [X] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: https://github.com/tukaani-project/xz/issues/24


## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

Either this or the related code change PR should be used to fix this issue.",https://github.com/tukaani-project/xz/pull/25,https://api.github.com/repos/tukaani-project/xz/issues/25,c563a4bc554a96bd0b6aab3c139715b7ec8f6ca3,JiaT75
23,closed,2023-01-21 13:51:01,2023-02-14 12:41:11,2023-02-14 12:41:06,2023-02-14 12:41:05,Minor updates to Doxygen comments in base.h,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->


<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information
Minor updates to base.h API header file. I plan to do similar changes to each API header file, but I figured its a good idea to review the first one or two so we agree on the changes needed.",https://github.com/tukaani-project/xz/pull/23,https://api.github.com/repos/tukaani-project/xz/issues/23,0c9e4fc2ad6d88d54f299240fcc5a2ce7d695d96,JiaT75
22,closed,2023-01-20 13:29:02,2023-11-10 14:11:14,2023-11-01 16:11:08,,XZ recursive CLI,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [X] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [x] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
The -r, --recursive option was commented out in the code as a placeholder.

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- tuklib_list.h header file only linked list implementation was added
- All filename reading now uses tuklib_list instead of a string array
- XZ now supports -r, --recursive option to traverse directories

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/22,https://api.github.com/repos/tukaani-project/xz/issues/22,7ad5c4cd21b4c0ce3bdfc53f2c0bb782cb642006,JiaT75
21,closed,2023-01-17 14:04:30,2023-01-30 14:27:33,2023-01-27 15:58:58,,Handle SIGTSTP,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [X] Bugfix
- [ ] Feature
- [X] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
SIGTSTP signal is not caught, so if the process is paused then the compression and decompression stats are no longer accurate.

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- SIGTSTP is caught if the system supports it.
- SIGTSTP will be blocked/unblocked while the handler is in effect

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information
This can be added for 5.4.2 or 5.5.0. It adds a new string that will need to be translated and its been a ""bug"" for a long time, so 5.5.0 might be more appropriate.

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/21,https://api.github.com/repos/tukaani-project/xz/issues/21,cdaca21138147df5b73eb7659289c207a2af186e,JiaT75
17,closed,2023-01-11 14:36:37,2023-01-11 14:46:57,2023-01-11 14:46:48,2023-01-11 14:46:48,xz: Fix warning -Wformat-nonliteral on clang in message.c.,"clang and gcc differ in how they handle -Wformat-nonliteral. gcc will allow a non-literal format string as long as the function takes its format arguments as a va_list.

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [X] Other (please describe): Disable a clang warning


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->


<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/17,https://api.github.com/repos/tukaani-project/xz/issues/17,d1561c47ec8cd3844a785d3741dc932f9b9c5790,JiaT75
15,closed,2023-01-09 16:57:06,2023-01-11 15:58:56,2023-01-11 15:58:17,2023-01-11 15:58:17,News Draft for 5.4.1,"This is just a draft for the NEWS update for 5.4.1 stable release. If we add anything else (CMake/Windows updates, test_index tests), then I will update this PR. Let me know your thoughts!

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [X] Other (please describe): NEWS update


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->


<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/15,https://api.github.com/repos/tukaani-project/xz/issues/15,62efd48a825e8f439e84c85e165d8774ddc68fd2,JiaT75
13,closed,2023-01-07 13:24:22,2023-01-21 14:10:57,2023-01-21 14:10:51,2023-01-21 14:10:51,xz: Refactor duplicated check for custom suffix when using --format=raw,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [X] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
There were duplicated checks for a custom suffix set when using --format=raw in both the encoder and decoder.

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- The check is now done when parsing arguments

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/13,https://api.github.com/repos/tukaani-project/xz/issues/13,cc5aa9ab138beeecaee5a1e81197591893ee9ca0,JiaT75
12,closed,2023-01-05 14:35:55,2023-07-17 15:35:00,2023-07-17 15:34:55,2023-07-17 15:34:55,Filter to string command line interface,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [X] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
xz does not have an option to convert a single string to a full filter chain

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- New --filters command line option
- --long-help update
- man page update

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/12,https://api.github.com/repos/tukaani-project/xz/issues/12,f99e2e4e53b7ea89e4eef32ddd4882e0416357c9,JiaT75
11,closed,2023-01-04 13:01:00,2023-01-04 15:59:03,2023-01-04 15:58:58,2023-01-04 15:58:58,Tests: Replace non portable shell parameter expansion,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [X] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
Tests fail on Solaris 10 because of non portable shell parameter expansion.

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 
https://github.com/tukaani-project/xz/issues/10

## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- Only effects test_compress based tests.
- Alters the create_compress_files.c to require the full filename as an argument instead of just ""abc"", ""text"", or ""random.

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->
I tried using ${parameter:offset} instead, but dash did not support this. Shell scripting is fun...",https://github.com/tukaani-project/xz/pull/11,https://api.github.com/repos/tukaani-project/xz/issues/11,52380678f42364daa4510f92f6d3b18ec98c3638,JiaT75
9,closed,2022-12-29 15:41:03,2023-01-09 17:23:06,2023-01-09 12:42:37,,Tests: Refactors existing filter flags tests.,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [ ] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [X] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
The filter flags tests are mostly commented out and do not provide much code coverage

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- Tests cover lzma_filter_flags_size, lzma_filter_flags_encode, and lzma_filter_flags_decode

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->
Once this PR and test index(#8) are merged, we can finally remove the artifacts from the old test code (expect, succeed, fail macros, etc).",https://github.com/tukaani-project/xz/pull/9,https://api.github.com/repos/tukaani-project/xz/issues/9,e54c5ad9482a8e7d5a75ed442cec9af9db7bbe94,JiaT75
8,closed,2022-12-29 14:20:32,2023-03-13 12:49:58,2023-03-13 12:49:53,2023-03-13 12:49:53,Refactor tests in test_index.c,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [ ] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [X] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
The current test_index.c is using the old test format and is largely incomplete.

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- Creates helpful mask macros for return values from lzma_index_checks()
- Refactors test_index.c to use tuktest and cover more API functions
- Allow test_index.c to function properly if encoders or decoders are not built

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/8,https://api.github.com/repos/tukaani-project/xz/issues/8,1b7661faa4bbf4a54c6b75900b5059835c382a0f,JiaT75
7,closed,2022-12-29 13:20:58,2024-07-05 15:21:54,2023-01-06 16:10:50,2023-01-06 16:10:50,Tuktest index hash,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [ ] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [X] Other (please describe): New test


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->


<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- New test added for index_hash API functions
- Increased code covered by tests

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/7,https://api.github.com/repos/tukaani-project/xz/issues/7,6fd39664de47801e670a16617863196bfbde4755,JiaT75
6,closed,2022-12-29 13:04:36,2023-01-02 14:33:53,2023-01-02 14:33:48,2023-01-02 14:33:48,Build: Only define HAVE_DECL_PROGRAM_INVOCATION_NAME if it is set to 1.,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [X] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [X] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
HAVE_DECL_PROGRAM_INVOCATION_NAME macro definition is inconsistent across build systems and is always defined, even if set to 0.

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
- HAVE_DECL_PROGRAM_INVOCATION_NAME -> HAVE_PROGRAM_INVOCATION_NAME
- Consistent across all build systems
- HAVE_PROGRAM_INVOCATION_NAME is only defined when set to 1

## Does this introduce a breaking change?

- [ ] Yes
- [X No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/6,https://api.github.com/repos/tukaani-project/xz/issues/6,bb740e3b117f1a3c65152d01e5755523a908ecb1,JiaT75
5,closed,2022-12-28 13:50:28,2022-12-29 12:02:18,2022-12-28 18:12:48,2022-12-28 18:12:48,Mytime tweaks,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [X] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
mytime.c requires mythread.h to include <time.h> if POSIX threads are enabled. Also, HAVE_DECL_CLOCK_MONOTONIC is always set to 0 or 1

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->
-  mytime.c conditionally includes either <time.h> or <sys/time.h>, depending on the configuration.
- HAVE_DECL_CLOCK_MONOTONIC is now only set if it is set to 1 in both autotools and CMake.
- mythread.h will always include <time.h>, but conditionally includes <sys/time.h> now.

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/5,https://api.github.com/repos/tukaani-project/xz/issues/5,8566d3013e5a40c397fe0e897f3512131dba80d3,JiaT75
4,closed,2022-12-20 13:57:34,2023-01-19 16:51:13,2023-01-19 16:51:13,2023-01-19 16:51:13,Doxygen,"## Pull request checklist

Please check if your PR fulfills the following requirements:
- [X] Tests for the changes have been added (for bug fixes / features)
- [X] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [X] Build was run locally and without warnings or errors
- [X] All previous and new tests pass


## Pull request type

<!-- Please try to limit your pull request to one type, submit multiple
pull requests if needed. --> 

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [X] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
<!-- Please describe the current behavior that you are modifying. -->
Doxygen was outdated and never used

<!-- Related issue this PR addresses, if applicable -->
Related Issue URL: 


## What is the new behavior?
<!-- Please describe the behavior or changes that are being added by this
PR. -->

- Doxygen will now only generate liblzma API functions documentation
- No longer generate LaTex documentation
- Update Doxygen from 1.4.7 to 1.8.17

## Does this introduce a breaking change?

- [ ] Yes
- [X] No

<!-- If this introduces a breaking change, please describe the impact and
migration path for existing applications below. -->


## Other information

<!-- Any other information that is important to this PR. -->",https://github.com/tukaani-project/xz/pull/4,https://api.github.com/repos/tukaani-project/xz/issues/4,6327a045f34d48fc5afc58ba0d32a82c94403049,JiaT75
